timestamp,sec,nanosec,pv_x,pv_y,pv_z,ov_x,ov_y,ov_z,ov_w,tcp_speedv_x,tcp_speedv_y,tcp_speedv_z,tcp_speedv,tcp_angularv_x,tcp_angularv_y,tcp_angularv_z,tcp_angularv,tcp_accelv__x,tcp_accelv__y,tcp_accelv__z,tcp_accelv,tcp_accelv_angular_x,tcp_accelv_angular_y,tcp_accelv_angular_z,tcp_accelv_angular,ps_x,ps_y,ps_z,os_x,os_y,os_z,os_w,tcp_speeds,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,ap_x,ap_y,ap_z
1719851583909589789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642036,0.607568,0.386592,0.690859,,,,,,,,,,
1719851583909818142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.6558,10.1081,-1.89652,87.1367,71.9122,54.9157,,,
1719851583911931898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642036,0.607568,0.386592,0.690859,,,,,,,,,,
1719851583911969801,,,,,,,,,,,,,,,,,,,,,,,,,,999.966,-801.17,1730.02,,,,,,,,,,,,,,
1719851583913323336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851583913406480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.6558,10.1081,-1.89652,87.1367,71.9122,54.9157,,,
1719851583915795108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064201,0.607564,0.386596,0.690861,,,,,,,,,,
1719851583915832491,,,,,,,,,,,,,,,,,,,,,,,,,,999.971,-800.198,1730.03,,,,,,,,,,,,,,
1719851583915889248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851583919435336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642001,0.60756,0.386602,0.690861,,,,,,,,,,
1719851583919470271,,,,,,,,,,,,,,,,,,,,,,,,,,999.98,-799.22,1730.03,,,,,,,,,,,,,,
1719851583919672333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.5907,10.0162,-1.8804,87.1391,71.8478,54.9013,,,
1719851583920842521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642001,0.60756,0.386602,0.690861,,,,,,,,,,
1719851583920884432,,,,,,,,,,,,,,,,,,,,,,,,,,999.98,-799.22,1730.03,,,,,,,,,,,,,,
1719851583920940734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851583922092858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641963,0.607563,0.386599,0.690859,,,,,,,,,,
1719851583922127958,,,,,,,,,,,,,,,,,,,,,,,,,,999.975,-798.251,1730.02,,,,,,,,,,,,,,
1719851583922183295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851583923168537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641963,0.607563,0.386599,0.690859,,,,,,,,,,
1719851583923183189,,,,,,,,,,,,,,,,,,,,,,,,,,999.975,-798.251,1730.02,,,,,,,,,,,,,,
1719851583925184575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851583925501870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.5587,9.96976,-1.87213,87.1399,71.8154,54.895,,,
1719851583926931019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641956,0.607561,0.3866,0.690861,,,,,,,,,,
1719851583926944678,,,,,,,,,,,,,,,,,,,,,,,,,,999.978,-797.285,1730.03,,,,,,,,,,,,,,
1719851583931474030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641969,0.607563,0.386597,0.690861,,,,,,,,,,
1719851583931487184,,,,,,,,,,,,,,,,,,,,,,,,,,999.977,-796.324,1730.02,,,,,,,,,,,,,,
1719851583934218711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641963,0.607565,0.386597,0.690859,,,,,,,,,,
1719851583934259149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851583934283613,,,,,,,,,,,,,,,,,,,,,,,,,,999.975,-795.351,1730.02,,,,,,,,,,,,,,
1719851583934498218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.4622,9.83195,-1.84791,87.1431,71.7176,54.8748,,,
1719851583935237715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641963,0.607565,0.386597,0.690859,,,,,,,,,,
1719851583935267122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851583935289814,,,,,,,,,,,,,,,,,,,,,,,,,,999.975,-795.351,1730.02,,,,,,,,,,,,,,
1719851583935504225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.4622,9.83195,-1.84791,87.1431,71.7176,54.8748,,,
1719851583936308344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641963,0.607565,0.386597,0.690859,,,,,,,,,,
1719851583936336907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851583936357474,,,,,,,,,,,,,,,,,,,,,,,,,,999.975,-795.351,1730.02,,,,,,,,,,,,,,
1719851583938959324,,,,,,,,,,,,,,,,,,,,,,,,,,999.981,-794.383,1730.02,,,,,,,,,,,,,,
1719851583939025657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064199,0.607562,0.386597,0.690862,,,,,,,,,,
1719851583939049520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851583943563931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641982,0.607562,0.386597,0.690862,,,,,,,,,,
1719851583943596791,,,,,,,,,,,,,,,,,,,,,,,,,,999.981,-794.383,1730.02,,,,,,,,,,,,,,
1719851583943813557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.4297,9.78626,-1.83989,87.1447,71.6846,54.8677,,,
1719851583946170368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641964,0.607565,0.386597,0.690859,,,,,,,,,,
1719851583946200458,,,,,,,,,,,,,,,,,,,,,,,,,,999.984,-792.449,1730.02,,,,,,,,,,,,,,
1719851583946255885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851583946548357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.365,9.69481,-1.82386,87.1464,71.6194,54.8546,,,
1719851583947339143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641964,0.607565,0.386597,0.690859,,,,,,,,,,
1719851583947368730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851583947389715,,,,,,,,,,,,,,,,,,,,,,,,,,999.984,-792.449,1730.02,,,,,,,,,,,,,,
1719851583949303618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641964,0.607565,0.386597,0.690859,,,,,,,,,,
1719851583949333151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851583949354593,,,,,,,,,,,,,,,,,,,,,,,,,,999.984,-792.449,1730.02,,,,,,,,,,,,,,
1719851583949565286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.365,9.69481,-1.82386,87.1464,71.6194,54.8546,,,
1719851583950485659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641926,0.607564,0.386596,0.690861,,,,,,,,,,
1719851583950515154,,,,,,,,,,,,,,,,,,,,,,,,,,999.983,-791.481,1730.02,,,,,,,,,,,,,,
1719851583950729097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.3326,9.64903,-1.816,87.1477,71.587,54.8483,,,
1719851583954635545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641926,0.607564,0.386596,0.690861,,,,,,,,,,
1719851583954666486,,,,,,,,,,,,,,,,,,,,,,,,,,999.983,-791.481,1730.02,,,,,,,,,,,,,,
1719851583954903353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.3326,9.64903,-1.816,87.1477,71.587,54.8483,,,
1719851583957449049,,,,,,,,,,,,,,,,,,,,,,,,,,999.988,-790.52,1730.01,,,,,,,,,,,,,,
1719851583959321227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641925,0.607564,0.3866,0.690859,,,,,,,,,,
1719851583959352539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851583962085725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641981,0.607566,0.386594,0.69086,,,,,,,,,,
1719851583962114412,,,,,,,,,,,,,,,,,,,,,,,,,,999.982,-788.591,1730.01,,,,,,,,,,,,,,
1719851583962332504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.2357,9.51243,-1.79274,87.1507,71.4884,54.8287,,,
1719851583963096520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641981,0.607566,0.386594,0.69086,,,,,,,,,,
1719851583963125509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851583963146706,,,,,,,,,,,,,,,,,,,,,,,,,,999.982,-788.591,1730.01,,,,,,,,,,,,,,
1719851583963414321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.2357,9.51243,-1.79274,87.1507,71.4884,54.8287,,,
1719851583964163633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641981,0.607566,0.386594,0.69086,,,,,,,,,,
1719851583964194386,,,,,,,,,,,,,,,,,,,,,,,,,,999.982,-788.591,1730.01,,,,,,,,,,,,,,
1719851583964245896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.2357,9.51243,-1.79274,87.1507,71.4884,54.8287,,,
1719851583966724409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641972,0.607565,0.386596,0.690859,,,,,,,,,,
1719851583966752170,,,,,,,,,,,,,,,,,,,,,,,,,,999.982,-788.591,1730.01,,,,,,,,,,,,,,
1719851583966795444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851583969445140,,,,,,,,,,,,,,,,,,,,,,,,,,999.993,-787.628,1730.01,,,,,,,,,,,,,,
1719851583970292855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641972,0.607565,0.386596,0.690859,,,,,,,,,,
1719851583970341291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.2029,9.46762,-1.78523,87.1515,71.4556,54.8224,,,
1719851583973851982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642051,0.607563,0.386597,0.690861,,,,,,,,,,
1719851583973876982,,,,,,,,,,,,,,,,,,,,,,,,,,999.99,-785.686,1730.02,,,,,,,,,,,,,,
1719851583974098613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.1702,9.42193,-1.77779,87.1526,71.4221,54.8157,,,
1719851583976094739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642051,0.607563,0.386597,0.690861,,,,,,,,,,
1719851583976119041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851583976135824,,,,,,,,,,,,,,,,,,,,,,,,,,999.99,-785.686,1730.02,,,,,,,,,,,,,,
1719851583977449094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642051,0.607563,0.386597,0.690861,,,,,,,,,,
1719851583977474827,,,,,,,,,,,,,,,,,,,,,,,,,,999.99,-785.686,1730.02,,,,,,,,,,,,,,
1719851583977718277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.1377,9.37608,-1.77023,87.1537,71.3892,54.8092,,,
1719851583978619040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064202,0.607563,0.386598,0.69086,,,,,,,,,,
1719851583978643510,,,,,,,,,,,,,,,,,,,,,,,,,,999.994,-784.722,1730.02,,,,,,,,,,,,,,
1719851583978853850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.1051,9.33102,-1.76288,87.1545,71.3565,54.8034,,,
1719851583982409227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851583982437405,,,,,,,,,,,,,,,,,,,,,,,,,,999.994,-784.722,1730.02,,,,,,,,,,,,,,
1719851583985299810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642008,0.607564,0.386596,0.690861,,,,,,,,,,
1719851583985328586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851583985348065,,,,,,,,,,,,,,,,,,,,,,,,,,999.998,-783.763,1730.02,,,,,,,,,,,,,,
1719851583985569003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.0725,9.28617,-1.75528,87.1556,71.3236,54.7973,,,
1719851583987639531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641991,0.607563,0.386596,0.690861,,,,,,,,,,
1719851583987667031,,,,,,,,,,,,,,,,,,,,,,,,,,999.991,-782.791,1730.02,,,,,,,,,,,,,,
1719851583987870713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.0399,9.24031,-1.74802,87.1566,71.2909,54.7914,,,
1719851583988696003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641991,0.607563,0.386596,0.690861,,,,,,,,,,
1719851583988723878,,,,,,,,,,,,,,,,,,,,,,,,,,999.991,-782.791,1730.02,,,,,,,,,,,,,,
1719851583990887401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641938,0.607561,0.386598,0.690862,,,,,,,,,,
1719851583990915416,,,,,,,,,,,,,,,,,,,,,,,,,,999.995,-781.82,1730.02,,,,,,,,,,,,,,
1719851583991115768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.0069,9.19509,-1.74054,87.1578,71.2583,54.7853,,,
1719851583993509023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641938,0.607561,0.386598,0.690862,,,,,,,,,,
1719851583993538529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851583993557838,,,,,,,,,,,,,,,,,,,,,,,,,,999.995,-781.82,1730.02,,,,,,,,,,,,,,
1719851583993801078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.0069,9.19509,-1.74054,87.1578,71.2583,54.7853,,,
1719851583995982006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641989,0.607561,0.386597,0.690862,,,,,,,,,,
1719851583996010456,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,-780.85,1730.02,,,,,,,,,,,,,,
1719851583997642050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.9738,9.14998,-1.73336,87.1586,71.2244,54.7792,,,
1719851583999699194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642032,0.607563,0.386598,0.69086,,,,,,,,,,
1719851583999726843,,,,,,,,,,,,,,,,,,,,,,,,,,999.995,-779.877,1730.02,,,,,,,,,,,,,,
1719851583999937152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.9411,9.10404,-1.72597,87.1592,71.1909,54.7729,,,
1719851584002223485,,,,,,,,,,,,,,,,,,,,,,,,,,999.996,-778.9,1730.02,,,,,,,,,,,,,,
1719851584003620724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641967,0.607562,0.386598,0.690861,,,,,,,,,,
1719851584004274463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641967,0.607562,0.386598,0.690861,,,,,,,,,,
1719851584004300378,,,,,,,,,,,,,,,,,,,,,,,,,,999.996,-778.9,1730.02,,,,,,,,,,,,,,
1719851584004669426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.9079,9.05852,-1.71866,87.1603,71.158,54.7674,,,
1719851584007114759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641962,0.607566,0.386598,0.690858,,,,,,,,,,
1719851584007136349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851584007144740,,,,,,,,,,,,,,,,,,,,,,,,,,999.997,-777.941,1730.02,,,,,,,,,,,,,,
1719851584007270462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.8752,9.01376,-1.71135,87.1608,71.1249,54.7617,,,
1719851584008604445,,,,,,,,,,,,,,,,,,,,,,,,,,999.997,-777.941,1730.02,,,,,,,,,,,,,,
1719851584008632133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851584008821973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.8752,9.01376,-1.71135,87.1608,71.1249,54.7617,,,
1719851584011151082,,,,,,,,,,,,,,,,,,,,,,,,,,999.998,-776.967,1730.02,,,,,,,,,,,,,,
1719851584011209780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641941,0.607563,0.386601,0.690859,,,,,,,,,,
1719851584011412101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.8421,8.96844,-1.70425,87.1618,71.092,54.7558,,,
1719851584012213937,,,,,,,,,,,,,,,,,,,,,,,,,,999.998,-776.967,1730.02,,,,,,,,,,,,,,
1719851584012281332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641941,0.607563,0.386601,0.690859,,,,,,,,,,
1719851584012504162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.8421,8.96844,-1.70425,87.1618,71.092,54.7558,,,
1719851584014358420,,,,,,,,,,,,,,,,,,,,,,,,,,999.998,-776.967,1730.02,,,,,,,,,,,,,,
1719851584014430160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641941,0.607563,0.386601,0.690859,,,,,,,,,,
1719851584014516056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851584014721524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.8421,8.96844,-1.70425,87.1618,71.092,54.7558,,,
1719851584015778970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641844,0.607563,0.386595,0.690863,,,,,,,,,,
1719851584015816692,,,,,,,,,,,,,,,,,,,,,,,,,,999.994,-775.99,1730.02,,,,,,,,,,,,,,
1719851584017615361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851584017676666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.809,8.92276,-1.6969,87.1633,71.059,54.7507,,,
1719851584019744587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641824,0.607561,0.386599,0.690863,,,,,,,,,,
1719851584019767153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851584019773398,,,,,,,,,,,,,,,,,,,,,,,,,,999.997,-775.014,1730.02,,,,,,,,,,,,,,
1719851584019848782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.7756,8.87757,-1.6898,87.1642,71.0258,54.7448,,,
1719851584024332372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641886,0.607562,0.386599,0.690861,,,,,,,,,,
1719851584024347046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851584024351489,,,,,,,,,,,,,,,,,,,,,,,,,,999.997,-774.046,1730.02,,,,,,,,,,,,,,
1719851584024382890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.7425,8.83247,-1.68283,87.1648,70.9919,54.7388,,,
1719851584026953848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641916,0.607562,0.3866,0.690861,,,,,,,,,,
1719851584026960299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851584026962404,,,,,,,,,,,,,,,,,,,,,,,,,,999.999,-773.073,1730.02,,,,,,,,,,,,,,
1719851584027273148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.7092,8.78728,-1.67573,87.1656,70.9581,54.7328,,,
1719851584028231567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.7092,8.78728,-1.67573,87.1656,70.9581,54.7328,,,
1719851584028243119,,,,,,,,,,,,,,,,,,,,,,,,,,999.999,-773.073,1730.02,,,,,,,,,,,,,,
1719851584029191007,,,,,,,,,,,,,,,,,,,,,,,,,,999.999,-773.073,1730.02,,,,,,,,,,,,,,
1719851584030046994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.7092,8.78728,-1.67573,87.1656,70.9581,54.7328,,,
1719851584031017730,,,,,,,,,,,,,,,,,,,,,,,,,,999.999,-772.103,1730.02,,,,,,,,,,,,,,
1719851584031049397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.676,8.74218,-1.66879,87.1663,70.9241,54.7272,,,
1719851584034681493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851584034697336,,,,,,,,,,,,,,,,,,,,,,,,,,999.999,-772.103,1730.02,,,,,,,,,,,,,,
1719851584036826817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641978,0.607565,0.386598,0.690859,,,,,,,,,,
1719851584036846984,,,,,,,,,,,,,,,,,,,,,,,,,,999.996,-771.14,1730.02,,,,,,,,,,,,,,
1719851584038302217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851584038338350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.6431,8.69733,-1.6619,87.1671,70.8906,54.7214,,,
1719851584039459532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641872,0.607561,0.386597,0.690864,,,,,,,,,,
1719851584039474444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851584039478586,,,,,,,,,,,,,,,,,,,,,,,,,,999.998,-770.17,1730.02,,,,,,,,,,,,,,
1719851584040456223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641872,0.607561,0.386597,0.690864,,,,,,,,,,
1719851584040471112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851584040478576,,,,,,,,,,,,,,,,,,,,,,,,,,999.998,-770.17,1730.02,,,,,,,,,,,,,,
1719851584040525821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.6098,8.65264,-1.6551,87.1686,70.858,54.7165,,,
1719851584041932415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641872,0.607561,0.386597,0.690864,,,,,,,,,,
1719851584041947203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851584041951374,,,,,,,,,,,,,,,,,,,,,,,,,,999.998,-770.17,1730.02,,,,,,,,,,,,,,
1719851584041974219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.6098,8.65264,-1.6551,87.1686,70.858,54.7165,,,
1719851584047578881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851584047594731,,,,,,,,,,,,,,,,,,,,,,,,,,999.993,-769.2,1730.02,,,,,,,,,,,,,,
1719851584050274937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641887,0.607559,0.386602,0.690862,,,,,,,,,,
1719851584050296493,,,,,,,,,,,,,,,,,,,,,,,,,,999.998,-768.233,1730.02,,,,,,,,,,,,,,
1719851584051237529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851584051303951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.5433,8.56298,-1.6414,87.1701,70.791,54.7058,,,
1719851584052701630,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,-767.263,1730.02,,,,,,,,,,,,,,
1719851584052762067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641887,0.607559,0.386602,0.690862,,,,,,,,,,
1719851584052786947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851584054182221,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,-767.263,1730.02,,,,,,,,,,,,,,
1719851584054248210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641969,0.60756,0.3866,0.690862,,,,,,,,,,
1719851584054327412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851584055339307,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,-766.295,1730.03,,,,,,,,,,,,,,
1719851584055405233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641969,0.60756,0.3866,0.690862,,,,,,,,,,
1719851584055646175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.4765,8.47361,-1.62866,87.1716,70.7231,54.6945,,,
1719851584057695120,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,-766.295,1730.03,,,,,,,,,,,,,,
1719851584058002581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641969,0.60756,0.3866,0.690862,,,,,,,,,,
1719851584058143896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.4765,8.47361,-1.62866,87.1716,70.7231,54.6945,,,
1719851584060002210,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,-765.335,1730.03,,,,,,,,,,,,,,
1719851584061400844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642012,0.607562,0.386602,0.690859,,,,,,,,,,
1719851584061485120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.4434,8.42922,-1.62177,87.172,70.6894,54.6887,,,
1719851584065066502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641993,0.607561,0.386598,0.690862,,,,,,,,,,
1719851584065100681,,,,,,,,,,,,,,,,,,,,,,,,,,1000.01,-764.372,1730.03,,,,,,,,,,,,,,
1719851584065211762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.4099,8.38508,-1.61513,87.1733,70.6556,54.6836,,,
1719851584068228384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641952,0.607558,0.386603,0.690862,,,,,,,,,,
1719851584068263410,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,-763.397,1730.03,,,,,,,,,,,,,,
1719851584068890593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.024,,,,,,,,,
1719851584068969808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3764,8.34027,-1.60874,87.174,70.6225,54.6786,,,
1719851584070363042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641952,0.607558,0.386603,0.690862,,,,,,,,,,
1719851584070398507,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,-763.397,1730.03,,,,,,,,,,,,,,
1719851584070485099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3764,8.34027,-1.60874,87.174,70.6225,54.6786,,,
1719851584071561187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064197,0.607559,0.386601,0.690862,,,,,,,,,,
1719851584071598987,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,-762.439,1730.03,,,,,,,,,,,,,,
1719851584071653513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3433,8.29587,-1.60214,87.1748,70.5889,54.6733,,,
1719851584074388453,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,-762.439,1730.03,,,,,,,,,,,,,,
